지역,등록번호,학원명,학원종류,분야구분,학원주소,우편번호,등록상태,설립자,일시수용능력인원,정원합계,교습과정,교습과목,정원,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,총교습비(시간당),경도,위도
경주시,2025-02-17 0:00,청담학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 금성로 426, , 2층 (성건동)",38132,개원,하경락,48,80,보습,영어(중),10,0,0,0,0,0,0,0,200000,6667,129.2071426,35.8556946
경주시,2025-09-17 0:00,푸르넷금솔학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 탈해로 19-1, , 2층 (동천동)",38111,개원,이도겸,89,90,보습,초등수학A,10,0,0,0,0,0,0,0,50000,7500,129.2287474,35.84768475
경주시,2025-11-13 0:00,푸른조경기술학원,평생직업교육학원,직업기술,"경상북도 경주시 금성로395번길 32, , 2층 (성건동, 천마축우회)",38133,개원,김정우,50,60,국토개발,화훼장식기능사취득,20,0,0,0,0,0,0,0,600000,7500,129.2034012,35.8531217
경주시,2025-01-21 0:00,톡톡잉글리쉬학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 현곡면 금장5길 34-15, , 신한상가 202호,203호 (현곡면)",38051,개원,서현경,18,24,보습,초등영어Ⅰ,6,0,0,0,0,0,0,0,150000,7500,129.2054891,35.86970119
경주시,2020-24,한과방떡요리학원,평생직업교육학원,직업기술,"경상북도 경주시 동천로30번길 12-9, (동천동)",38108,개원,한명숙,16,73,"식음료품(바리스타,소믈리에)",일식,12,0,0,0,0,0,0,0,500000,62500,129.2277354,35.84969115
경주시,2020-14,천년의미소미술학원,학교교과교습학원,예능(대),"경상북도 경주시 유림로 36-14, , 4층(황성동)",38080,개원,이태훈,97,620,미술,중등입시G,20,0,0,0,0,0,0,0,790000,9405,129.2140384,35.87132125
경주시,2023-31,풀리다수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 현곡면 용담로 548-14, ,3층(현곡면)",38048,개원,조서영,60,0,보습,초등수학A,10,0,0,0,0,0,0,0,0,0,129.1744989,35.89016906
경주시,2025-06-05 0:00,키움Top학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 탈해로 27, , 2층 (동천동)",38108,개원,이윤수,50,56,보습,초등영어,5,0,0,0,0,0,0,0,160000,8000,129.2287623,35.84839999
김천시,451,K&K(케이앤케이)영어전문학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 부곡맛고을1길 97, , 1층-2층 (부곡동)",39629,개원,우상범,55,87,보습,고등A,18,0,0,0,0,0,0,0,320000,11429,128.0941651,36.12421486
경주시,2022-18,크리아트용황미술학원,학교교과교습학원,예능(대),"경상북도 경주시 용황로 91-6, , 2층 (용강동)",38069,개원,명지나,50,60,미술,고급미술A,20,0,0,0,0,0,0,0,170000,6375,129.2285818,35.88362811
경주시,-139,하나음악학원,학교교과교습학원,예능(대),"경상북도 경주시 불국사초등2길 4, , 2층 (구정동, 토마토어린이집)",38129,개원,최유진,27,81,음악,피아노초급,40,0,0,0,0,0,0,0,110000,5077,129.3019168,35.77689358
경주시,2025-11-12 0:00,하늘독서실,학교교과교습학원,독서실,"경상북도 경주시 백률로8번길 13-9, (동천동)",38104,개원,임영석,100,150,독서실(유아/초·중·고),학생(일반실),50,0,0,0,0,0,0,0,80000,111,129.2200507,35.85559476
경주시,2001-16,한스영어타운외국어학원,학교교과교습학원,국제화,"경상북도 경주시 용담로92번길 43-4, (황성동)",38084,개원,한경숙,80,18,실용외국어(유아/초·중·고),영어초급(내외국인),7,0,0,0,0,0,0,0,280000,13125,129.2141386,35.86731873
경주시,2011-17,프리미엄댄스학원,학교교과교습학원,예능(대),"경상북도 경주시 중앙로29번길 4, , 2층 (노동동)",38154,개원,안정은,25,60,무용,고급댄스1,20,0,0,0,0,0,0,0,150000,6818,129.2114975,35.84265119
경주시,2025-11-18 0:00,현피아노음악학원,학교교과교습학원,예능(대),"경상북도 경주시 용황로 91-10, , 2층 (용강동)",38069,개원,박현정,24,120,음악,피아노초급1,24,0,0,0,0,0,0,0,130000,6500,129.2284715,35.88318243
경주시,2023-23,코어사이언스학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 용황로10길 16-16, , 3층 (용강동)",38069,개원,(주)코어사이언스,84,60,보습,중등수학,10,0,0,0,0,0,0,0,199000,12438,129.2289556,35.88377352
경주시,2021-15,함공시학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 광중길 69, , 2층 (황성동)",38069,개원,최현,26,192,보습,중등수학A,16,0,0,0,0,0,0,0,260000,10833,129.2240427,35.88421682
김천시,532,공감수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 영남대로 1951, , 2층 (지좌동)",39647,개원,이민선,34,45,보습,수학(중등),15,0,0,0,0,0,0,0,200000,10204,128.1434999,36.11936122
경주시,2019-25,푸르넷바른학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 원지길12번길 39, , 102동 301호 (황성동, 성호마루한)",38078,개원,김지연,25,100,보습,초등논술,10,0,0,0,0,0,0,0,75000,8036,129.220373,35.86537864
경주시,2025-07-14 0:00,푸르넷프라임학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 현곡면 안현로 54-13, , 2층 (현곡면)",38051,개원,김수민,100,168,보습,중등부영어,20,0,0,0,0,0,0,0,200000,10000,129.2058328,35.87116801
경주시,2025-02-16 0:00,해법올림피아드학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 황성로 25, , 3층 (황성동)",38084,개원,최재혁,88,100,보습,중등영어수학,30,0,0,0,0,0,0,0,180000,10800,129.2141534,35.86547265
경주시,2025-05-11 0:00,해오름IT&전산회계학원,학교교과교습학원,기타(대),"경상북도 경주시 금성로 256, , 2층 (노서동)",38158,개원,박연옥,20,100,컴퓨터(소),컴퓨터(초급),20,0,0,0,0,0,0,0,130000,6500,129.2072921,35.84050071
경주시,2023-29,확실한수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 용황로 91-10, , 3층(용강동)",38069,개원,최유진,91,100,보습,고등수학,20,0,0,0,0,0,0,0,0,0,129.2284715,35.88318243
김천시,508,E&G글로벌키즈어학원,학교교과교습학원,국제화,"경상북도 김천시 혁신4로 61, , 302호 (율곡동)",39660,개원,윤해은,24,66,실용외국어(유아/초·중·고),영어(유아),24,0,0,0,0,0,0,0,220000,10476,128.1883457,36.12144447
경주시,2025-09-24 0:00,해밀영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 용담로104번길 35, ,2층(황성동)",38082,개원,정한태,106,40,보습,중등영어,20,0,0,0,0,0,0,0,300000,12500,129.2122691,35.86709426
경주시,2019-27,푸르넷드림학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 용황로10길 14, , 301호 (용강동)",38069,개원,고현아,106,70,보습,초등논술,5,0,0,0,0,0,0,0,75000,8036,129.2285854,35.88420684
김천시,354,김천박문각고시학원,평생직업교육학원,인문사회(대),"경상북도 김천시 자산로 164, , 2층 (성내동)",39584,개원,김영달,50,50,성인고시,공인중개사(1차),15,0,0,0,0,0,0,0,120000,1099,128.1181566,36.12491885
경주시,2018-29,황남뮤엠영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 용황로10길 16-4, , 301호 (용강동)",38069,개원,임종완,28,50,보습,초등단과A,10,0,0,0,0,0,0,0,150000,7500,129.2287564,35.88437453
경주시,2017-15,하이퍼과학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 황성로27번길 7, , 2층 (황성동)",38084,개원,권은경,36,90,보습,과학(중),45,0,0,0,0,0,0,0,300000,12500,129.2138348,35.86585979
경주시,2021-21,황성잉글리시버디학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 소금강로 27, , 2층 (용강동)",38096,개원,김묘정,82,180,보습,초등영어,20,0,0,0,0,0,0,0,160000,8000,129.2233282,35.8599668
경주시,2006-29,한빛학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 알천북로249번길 25, (동천동)",38111,개원,김근아,30,50,보습,"국어,수학,사회,과학",25,0,0,0,0,0,0,0,160000,5333,129.2273774,35.84914522
경주시,2007-45,황성지앤비영어학원,학교교과교습학원,국제화,"경상북도 경주시 황성로16번길 7, , 5층 (황성동)",38086,개원,주식회사 조은에듀,84,196,실용외국어(유아/초·중·고),영어회화(내외국인),36,0,0,0,0,0,0,0,150000,11250,129.2143765,35.86450177
김천시,299,M&S사관학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 문지왈1길 6, , 2층 (부곡동)",39633,개원,박영미,45,45,보습,"초등 종합(영,과,수)",10,0,0,0,0,0,0,0,270000,6429,128.0894411,36.1232009
김천시,302,고려e스쿨학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 신음새동네길 42, (신음동)",39551,개원,이재한,32,160,음악,피아노(입시),1,0,0,0,0,0,0,0,600000,0,128.1197853,36.13400932
경주시,2006-41,황성드림학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 황성로27번길 9, , 3층 (황성동)",38084,개원,임보성,75,312,보습,고등수학1,5,0,0,0,0,0,0,0,0,0,129.2135048,35.86601296
김천시,253,대명뮤직아카데미학원,학교교과교습학원,예능(대),"경상북도 김천시 문지왈길 45, (부곡동)",39633,개원,이재철,8,24,음악,피아노(중급),8,0,0,0,0,0,0,0,110000,5500,128.0889216,36.12172469
김천시,493,M토익학원,평생직업교육학원,국제화,"경상북도 김천시 자산로 161, , 3층 (평화동)",39585,개원,김상엽,44,96,어학(성인),토익기초,32,0,0,0,0,0,0,0,330000,16500,128.1177899,36.12463766
경주시,2023-24,하이레벨학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 현곡면 용담로 538-9, 2층(현곡면)",38048,개원,김효정,64,56,보습,초등(국어+수학),10,0,0,0,0,0,0,0,0,0,129.1746677,35.88985779
경주시,2025-04-21 0:00,현대영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 용담로104번길 52, , 3층 (황성동)",38084,개원,김선민,24,24,보습,유치부영어,6,0,0,0,0,0,0,0,240000,8000,129.2136694,35.86803178
김천시,507,YB일등급수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 신음새동네길 64, , 2층 (신음동)",39551,개원,전정현,42,84,보습,중등수학,14,0,0,0,0,0,0,0,230000,10952,128.1206775,36.13342154
김천시,474,YJ's(와이제이에스)수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 용전1로 63, , 201호 (율곡동)",39660,개원,이유진,50,80,보습,전과목(국수사과)-(초등),20,0,0,0,0,0,0,0,250000,7937,128.187345,36.12324877
경주시,2025-06-22 0:00,혜윰영수학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 용황구획4길 25, , 2층 (용강동)",38069,개원,김은선,82,42,보습,초등영어,8,0,0,0,0,0,0,0,170000,8500,129.2260575,35.88299569
김천시,557,국어의훈련율곡학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 혁신4로 7, (율곡동)",39660,개원,장선미,72,36,보습,초등독서반,12,0,0,0,0,0,0,0,0,0,128.1823332,36.12138358
김천시,554,김천더학원내신센터학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 문지왈3길 22, , 201-203호 (부곡동, 아주아트빌)",39633,개원,임대식,120,120,보습,고등수학C,20,0,0,0,0,0,0,0,450000,11905,128.0902361,36.12212585
김천시,266,SMS영수학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 구농고길 79, (부곡동)",39602,개원,서미선,40,55,음악,피아노,0,0,0,0,0,0,0,0,60000,0,128.1024681,36.12770066
김천시,548,딩딩딩뮤직스쿨음악학원,학교교과교습학원,예능(대),"경상북도 김천시 혁신로 242, , 2층 (율곡동)",39660,개원,김동주,41,35,음악,피아노초급,10,0,0,0,0,0,0,0,150000,7143,128.1815222,36.12172815
김천시,487,그린댄스스포츠학원,평생직업교육학원,기예(대),"경상북도 김천시 평화9길 9, , (3층) (평화동)",39607,개원,이종철,88,40,댄스,라틴댄스,20,0,0,0,0,0,0,0,100000,12500,128.1094707,36.12499383
경주시,2021-19,현곡구화심무용학원,학교교과교습학원,예능(대),"경상북도 경주시 현곡면 다경길 36-4, , 2층 (현곡면)",38048,개원,구화심,57,60,무용,초급발레.한국무용B,20,0,0,0,0,0,0,0,140000,7368,129.1809905,35.88750613
김천시,406,김병재실용음악학원,학교교과교습학원,예능(대),"경상북도 김천시 시청로 39, , 3층 (신음동)",39548,개원,김병재,20,36,음악,드럼(초급),4,0,0,0,0,0,0,0,130000,6516,128.1176941,36.13190389
경주시,2020-18,효림미술학원,학교교과교습학원,예능(대),"경상북도 경주시 용황로10길 16-34, , 2층 (용강동)",38069,개원,김효정,16,75,미술,미술고급1,15,0,15000,0,0,0,0,15000,90000,11250,129.2294707,35.8839821
김천시,291,김세영미술학원,학교교과교습학원,예능(대),"경상북도 김천시 문지왈길 35, , 3층 (부곡동)",39633,개원,김세영,20,160,보습,수학,9,0,0,0,0,0,0,0,270000,0,128.0892799,36.12225222
김천시,468,EIE(이아이이)고려대국제어학원,학교교과교습학원,국제화,"경상북도 김천시 용전1로 63, , 301호 (율곡동)",39660,개원,주)제이피에듀,80,32,실용외국어(유아/초·중·고),영어회화(초등),8,0,0,0,0,0,0,0,195000,12112,128.187345,36.12324877
김천시,426,김천실용음악학원,평생직업교육학원,기예(대),"경상북도 김천시 김천로 28, , 5층 (부곡동)",39606,개원,김승일,20,20,실용음악(성악),색소폰,20,0,0,0,0,0,0,0,0,0,128.106688,36.12573378
김천시,278,능률주니어랩미래학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 문지왈1길 16, , 2층 (부곡동)",39633,자진휴원(소),유선애,55,95,보습,영어수학,5,0,0,0,0,0,0,0,200000,0,128.0897701,36.12320584
김천시,510,김병재실용음악댄스학원,학교교과교습학원,종합(대),"경상북도 김천시 혁신6로 16, , 5층 (율곡동, YG빌딩)",39660,개원,김병재,80,130,음악,색소폰(중급),2,0,0,0,0,0,0,0,150000,6494,128.1829817,36.12386021
김천시,471,백토벤음악학원,학교교과교습학원,예능(대),"경상북도 김천시 혁신4로 1, , 301호 (율곡동)",39660,개원,백은빈,33,77,음악,피아노(초급)4회,16,0,0,0,0,0,0,0,120000,5714,128.1817291,36.12140124
김천시,521,김천에듀독서실,학교교과교습학원,독서실,"경상북도 김천시 부곡중앙길 36, (부곡동)",39627,개원,한지훈,89,89,독서실(유아/초·중·고),독서실이용료(일),89,0,0,0,0,0,0,0,5000,0,128.1020186,36.12558985
경주시,2009-14,황진미영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경주시 황성로16번길 7, , 3층 (황성동)",38086,개원,황진미,10,30,보습,초등영어,10,0,0,0,0,0,0,0,200000,8696,129.2143765,35.86450177
김천시,574,농소이든샘영수학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 혁신5로 48, (율곡동) 501호",39660,개원,이든교육주식회사,40,0,보습,수학심화,8,0,0,0,0,0,0,0,0,0,128.1757339,36.12046824
김천시,444,김천제일간호학원,평생직업교육학원,직업기술,"경상북도 김천시 신음새동네길 29, , 1층 (신음동)",39544,개원,이동희,50,50,간호조무사,간호조무사,25,0,0,0,0,0,0,0,250000,3125,128.1193389,36.13468296
김천시,441,경북직업전문학원,평생직업교육학원,기예(대),"경상북도 김천시 평화중앙6길 28, (평화동)",39610,개원,이용표,41,38,,,0,0,0,0,0,0,0,0,0,0,128.1135597,36.12193711
김천시,257,고호의꿈미술학원,학교교과교습학원,예능(대),"경상북도 김천시 신음새동네길 74, , 2층 (신음동)",39551,개원,한희현,20,30,보습,수학,0,0,0,0,0,0,0,0,90000,0,128.1210027,36.13321454
김천시,351,대신입시학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 부거리길 8, (신음동)",39547,개원,조현석,50,105,보습,단과(국영수과사-중등),15,0,0,0,0,0,0,0,150000,10714,128.1168231,36.13432292
김천시,533,두드림학원,학교교과교습학원,입시.검정 및 보습,"경상북도 김천시 신음새동네길 22, (신음동)",39550,개원,신인범,69,152,보습,중등수학,8,0,0,0,0,0,0,0,349000,11079,128.1188076,36.13438472
